,RASI_X,RASI_Y,RASI_Z,LASI_X,LASI_Y,LASI_Z,RPSI_X,RPSI_Y,RPSI_Z,LPSI_X,LPSI_Y,LPSI_Z,RKNE_X,RKNE_Y,RKNE_Z,LKNE_X,LKNE_Y,LKNE_Z,RANK_X,RANK_Y,RANK_Z,LANK_X,LANK_Y,LANK_Z,RTOE_X,RTOE_Y,RTOE_Z,LTOE_X,LTOE_Y,LTOE_Z,RHEE_X,RHEE_Y,RHEE_Z,LHEE_X,LHEE_Y,LHEE_Z,RKNE2_X,RKNE2_Y,RKNE2_Z,LKNE2_X,LKNE2_Y,LKNE2_Z,RANK2_X,RANK2_Y,RANK2_Z,LANK2_X,LANK2_Y,LANK2_Z
716,-26.019,636.998,941.022,-26.804,402.278,950.421,134.81,562.377,967.664,136.286,474.132,971.276,73.612,675.924,473.947,72.247,349.445,476.291,124.839,677.932,80.466,118.382,351.168,79.659,-69.207,664.633,50.641,-71.162,366.162,51.507,185.016,619.377,57.348,183.201,401.032,49.393,75.207,569.335,455.012,77.617,460.136,468.991,102.767,592.621,100.029,85.8,437.387,101.656
717,-26.075,636.943,941.026,-26.796,402.308,950.418,134.823,562.335,967.658,136.262,474.114,971.279,73.573,676.014,474.014,72.262,349.427,476.288,124.857,677.905,80.48,118.384,351.161,79.656,-69.223,664.536,50.663,-71.176,366.114,51.547,185.006,619.349,57.362,183.166,401.044,49.338,75.174,569.339,455.01,77.646,460.144,469.123,102.768,592.626,100.077,85.791,437.394,101.647
718,-26.13,636.909,941.016,-26.817,402.328,950.412,134.813,562.29,967.654,136.266,474.076,971.285,73.543,676.043,474.012,72.247,349.445,476.291,124.864,677.963,80.518,118.354,351.203,79.679,-69.211,664.632,50.64,-71.164,366.163,51.551,185.033,619.368,57.38,183.197,400.997,49.389,75.211,569.332,454.995,77.696,460.139,469.153,102.766,592.608,100.061,85.786,437.342,101.672
719,-26.185,636.855,941.045,-26.82,402.297,950.424,134.773,562.358,967.67,136.242,474.167,971.257,73.522,676.019,473.981,72.251,349.443,476.301,124.872,677.962,80.493,118.356,351.195,79.677,-69.249,664.608,50.631,-71.117,366.21,51.468,185.033,619.363,57.385,183.226,400.959,49.419,75.196,569.356,455.016,77.626,460.103,469.13,102.725,592.599,100.041,85.84,437.391,101.671
720,-26.152,636.89,941.032,-26.861,402.311,950.417,134.746,562.356,967.67,136.262,474.114,971.279,73.457,676.075,474.059,72.228,349.43,476.32,124.845,677.955,80.503,118.385,351.16,79.681,-69.234,664.62,50.647,-71.131,366.162,51.508,185.004,619.349,57.372,183.192,400.969,49.413,75.18,569.38,455.009,77.675,460.185,469.102,102.775,592.61,100.049,85.82,437.42,101.629
721,-26.148,636.937,941.061,-26.848,402.312,950.405,134.755,562.348,967.671,136.234,474.132,971.275,73.418,676.156,474.087,72.224,349.469,476.272,124.819,677.969,80.517,118.356,351.195,79.677,-69.222,664.626,50.643,-71.176,366.137,51.527,185.009,619.339,57.389,183.197,400.997,49.389,75.156,569.32,455.016,77.668,460.147,469.087,102.745,592.617,100.072,85.806,437.374,101.645
722,-26.17,636.895,941.031,-26.892,402.282,950.423,134.754,562.334,967.671,136.2,474.124,971.255,73.481,676.123,474.034,72.216,349.454,476.32,124.818,677.933,80.519,118.358,351.232,79.632,-69.24,664.581,50.663,-71.144,366.09,51.569,185.023,619.337,57.371,183.197,400.997,49.389,75.191,569.359,455.004,77.596,460.174,469.05,102.782,592.606,100.059,85.829,437.453,101.59
723,-26.176,636.918,941.058,-26.924,402.327,950.427,134.737,562.363,967.668,136.182,474.133,971.273,73.447,676.141,474.076,72.211,349.414,476.316,124.812,677.94,80.498,118.354,351.203,79.679,-69.201,664.614,50.641,-71.147,366.186,51.487,184.998,619.351,57.385,183.192,400.969,49.412,75.172,569.338,454.981,77.685,460.225,469.11,102.767,592.622,100.029,85.805,437.417,101.654
724,-26.173,636.936,941.053,-26.933,402.324,950.412,134.707,562.353,967.672,136.176,474.105,971.258,73.484,676.096,474.06,72.212,349.451,476.303,124.791,677.943,80.517,118.353,351.16,79.697,-69.229,664.595,50.668,-71.179,366.234,51.487,185.002,619.339,57.396,183.198,400.996,49.414,75.162,569.361,455.015,77.636,460.152,469.028,102.727,592.651,100.047,85.867,437.433,101.627
725,-26.177,636.96,941.064,-26.973,402.318,950.421,134.694,562.319,967.688,136.146,474.06,971.245,73.541,676.062,473.948,72.204,349.431,476.32,124.87,677.901,80.466,118.353,351.204,79.655,-69.25,664.614,50.678,-71.162,366.163,51.549,184.985,619.337,57.402,183.219,400.888,49.435,75.191,569.359,455.004,77.615,460.166,469.13,102.752,592.624,100.026,85.8,437.387,101.656
726,-26.207,636.951,941.043,-26.984,402.354,950.403,134.689,562.341,967.684,136.133,474.096,971.279,73.488,676.098,473.979,72.172,349.435,476.318,124.863,677.937,80.523,118.356,351.195,79.677,-69.238,664.621,50.636,-71.176,366.115,51.59,185.012,619.353,57.396,183.194,400.96,49.434,75.177,569.336,454.993,77.646,460.144,469.123,102.741,592.652,100.051,85.852,437.387,101.643
727,-26.202,636.985,941.022,-27.016,402.316,950.399,134.661,562.299,967.665,136.11,474.043,971.259,73.505,676.111,474.053,72.18,349.455,476.301,124.867,677.907,80.48,118.36,351.223,79.654,-69.206,664.625,50.632,-71.194,366.186,51.529,185.002,619.363,57.384,183.194,400.961,49.41,75.196,569.356,455.016,77.605,460.15,469.078,102.757,592.631,100.056,85.825,437.45,101.626
728,-26.26,636.89,941.047,-27.025,402.318,950.401,134.652,562.264,967.682,136.088,474.09,971.271,73.478,676.104,474.039,72.151,349.459,476.288,124.862,677.959,80.497,118.323,351.196,79.668,-69.201,664.591,50.645,-71.162,366.185,51.486,185.0,619.355,57.411,183.196,401.004,49.416,75.14,569.344,455.008,77.596,460.15,469.093,102.726,592.634,100.031,85.814,437.407,101.606
729,-26.247,636.985,941.015,-27.069,402.336,950.374,134.614,562.288,967.691,136.063,474.071,971.273,73.474,676.102,474.121,72.189,349.439,476.321,124.869,677.934,80.443,118.356,351.195,79.677,-69.189,664.597,50.641,-71.191,366.137,51.526,185.002,619.332,57.411,183.192,400.968,49.437,75.17,569.343,455.026,77.549,460.117,469.033,102.742,592.647,100.026,85.838,437.407,101.646
730,-26.309,636.949,941.031,-27.087,402.325,950.392,134.58,562.262,967.693,136.008,474.109,971.265,73.503,676.086,474.109,72.166,349.441,476.286,124.858,677.885,80.476,118.351,351.167,79.699,-69.207,664.616,50.662,-71.192,366.138,51.568,184.977,619.339,57.395,183.197,400.997,49.389,75.174,569.339,455.01,77.598,460.087,469.107,102.756,592.65,100.049,85.776,437.388,101.616
731,-26.342,636.914,941.044,-27.124,402.299,950.368,134.58,562.23,967.703,135.954,474.0,971.295,73.463,676.003,474.034,72.159,349.478,476.306,124.844,677.893,80.51,118.357,351.194,79.701,-69.211,664.609,50.643,-71.163,366.187,51.53,184.999,619.361,57.374,183.194,400.961,49.41,75.174,569.339,455.01,77.596,460.15,469.093,102.751,592.637,100.07,85.733,437.381,101.638
732,-26.353,636.909,941.042,-27.153,402.305,950.35,134.523,562.219,967.695,135.924,473.954,971.283,73.483,676.049,474.091,72.163,349.438,476.292,124.892,677.976,80.463,118.353,351.16,79.697,-69.178,664.66,50.622,-71.174,366.137,51.525,185.022,619.356,57.418,183.19,400.925,49.43,75.152,569.324,455.032,77.564,460.147,469.144,102.748,592.662,100.029,85.782,437.378,101.661
733,-26.363,636.912,941.015,-27.202,402.29,950.369,134.496,562.218,967.721,135.917,474.028,971.269,73.568,676.017,474.044,72.124,349.446,476.293,124.84,677.982,80.525,118.356,351.195,79.676,-69.228,664.595,50.667,-71.159,366.161,51.505,185.003,619.356,57.388,183.19,400.926,49.406,75.191,569.359,455.004,77.576,460.109,469.099,102.762,592.631,100.066,85.814,437.407,101.606
734,-26.398,636.851,941.038,-27.213,402.28,950.37,134.446,562.215,967.715,135.86,473.957,971.293,73.513,676.012,474.054,72.132,349.438,476.287,124.834,677.904,80.479,118.383,351.123,79.725,-69.217,664.593,50.655,-71.177,366.162,51.549,185.003,619.347,57.389,183.219,400.886,49.484,75.155,569.278,455.03,77.587,460.15,469.107,102.803,592.608,100.062,85.858,437.44,101.618
735,-26.445,636.894,941.022,-27.263,402.308,950.349,134.418,562.199,967.714,135.835,474.04,971.297,73.469,675.926,474.06,72.135,349.39,476.315,124.846,677.879,80.455,118.382,351.124,79.701,-69.174,664.6,50.656,-71.191,366.137,51.526,184.986,619.369,57.396,183.197,400.997,49.389,75.167,569.299,455.011,77.556,460.196,469.071,102.74,592.637,100.054,85.855,437.437,101.655
736,-26.402,636.908,940.996,-27.289,402.286,950.357,134.385,562.209,967.718,135.798,474.069,971.271,73.499,675.902,474.01,72.119,349.412,476.297,124.812,677.965,80.527,118.355,351.196,79.652,-69.222,664.634,50.651,-71.191,366.138,51.568,184.979,619.37,57.367,183.194,400.961,49.41,75.167,569.299,455.011,77.508,460.114,469.099,102.769,592.627,100.076,85.858,437.44,101.618
737,-26.481,636.841,941.005,-27.316,402.261,950.352,134.356,562.172,967.741,135.777,474.013,971.281,73.492,675.927,474.066,72.09,349.41,476.277,124.88,677.892,80.495,118.323,351.196,79.668,-69.233,664.602,50.637,-71.161,366.185,51.486,184.995,619.35,57.398,183.194,401.012,49.395,75.133,569.303,455.009,77.547,460.171,469.129,102.748,592.649,100.061,85.801,437.387,101.656
738,-26.483,636.89,940.983,-27.357,402.261,950.342,134.305,562.129,967.718,135.743,474.004,971.261,73.496,675.938,474.023,72.095,349.391,476.28,124.857,677.894,80.512,118.356,351.195,79.676,-69.222,664.611,50.655,-71.208,366.138,51.569,184.988,619.375,57.409,183.194,400.96,49.434,75.119,569.281,454.999,77.517,460.114,469.084,102.724,592.603,100.041,85.787,437.407,101.659
739,-26.566,636.796,940.988,-27.379,402.248,950.339,134.311,562.125,967.704,135.686,473.933,971.285,73.472,675.89,474.047,72.045,349.397,476.282,124.844,677.934,80.528,118.356,351.195,79.676,-69.226,664.653,50.65,-71.191,366.137,51.526,185.011,619.376,57.407,183.192,400.969,49.412,75.098,569.265,455.021,77.517,460.114,469.084,102.755,592.619,100.059,85.88,437.453,101.577
740,-26.544,636.857,940.978,-27.41,402.217,950.342,134.234,562.135,967.698,135.665,473.877,971.294,73.442,675.927,474.084,72.063,349.395,476.278,124.813,677.869,80.504,118.325,351.233,79.624,-69.231,664.603,50.636,-71.16,366.138,51.527,184.995,619.369,57.427,183.194,400.961,49.41,75.118,569.238,455.013,77.519,460.052,469.098,102.739,592.622,100.061,85.853,437.41,101.621
741,-26.6,636.793,940.973,-27.444,402.254,950.332,134.201,562.091,967.688,135.622,473.935,971.295,73.472,675.899,474.085,72.066,349.393,476.264,124.776,677.924,80.503,118.358,351.23,79.656,-69.226,664.604,50.636,-71.192,366.137,51.527,184.987,619.361,57.404,183.197,400.997,49.389,75.084,569.283,454.968,77.507,460.09,469.142,102.737,592.63,100.051,85.772,437.361,101.675
742,-26.568,636.828,940.96,-27.465,402.226,950.316,134.155,562.077,967.699,135.598,473.917,971.297,73.479,675.86,474.042,72.036,349.357,476.263,124.795,677.879,80.532,118.352,351.161,79.672,-69.219,664.692,50.633,-71.16,366.115,51.59,184.972,619.362,57.417,183.198,400.996,49.414,75.104,569.215,455.002,77.478,460.033,469.097,102.699,592.623,100.044,85.815,437.368,101.653
743,-26.697,636.746,940.924,-27.507,402.196,950.333,134.109,562.065,967.699,135.545,473.86,971.254,73.415,675.915,474.121,72.016,349.342,476.269,124.809,677.915,80.536,118.358,351.188,79.674,-69.193,664.631,50.627,-71.16,366.161,51.464,184.982,619.355,57.399,183.223,400.922,49.464,75.101,569.261,455.005,77.459,460.017,469.059,102.745,592.603,100.079,85.811,437.404,101.642
744,-26.706,636.732,940.942,-27.554,402.146,950.335,134.137,561.998,967.696,135.521,473.899,971.298,73.461,675.8,473.998,72.032,349.355,476.245,124.809,677.915,80.536,118.351,351.168,79.675,-69.238,664.604,50.657,-71.174,366.114,51.547,184.985,619.366,57.419,183.198,400.996,49.414,75.042,569.205,454.981,77.459,460.017,469.059,102.737,592.591,100.072,85.782,437.378,101.661
745,-26.771,636.688,940.968,-27.604,402.112,950.344,134.059,562.005,967.708,135.483,473.818,971.304,73.337,675.913,474.074,71.987,349.343,476.254,124.81,677.899,80.547,118.351,351.168,79.675,-69.223,664.61,50.655,-71.192,366.137,51.527,185.0,619.335,57.44,183.192,400.968,49.437,75.047,569.202,454.994,77.383,459.943,469.021,102.724,592.624,100.058,85.784,437.427,101.673
746,-26.786,636.69,940.937,-27.641,402.1,950.352,134.001,561.993,967.711,135.451,473.874,971.293,73.321,675.826,474.056,71.982,349.306,476.253,124.841,677.96,80.551,118.355,351.196,79.652,-69.239,664.631,50.637,-71.207,366.137,51.526,184.98,619.351,57.435,183.194,400.961,49.409,74.971,569.169,454.962,77.402,459.96,469.058,102.747,592.631,100.039,85.834,437.401,101.626
747,-26.858,636.605,940.96,-27.688,402.073,950.338,133.951,561.951,967.713,135.419,473.821,971.314,73.266,675.821,474.066,71.971,349.274,476.279,124.837,677.932,80.534,118.349,351.132,79.719,-69.233,664.628,50.654,-71.208,366.161,51.506,184.971,619.369,57.428,183.192,400.967,49.437,75.026,569.139,454.984,77.362,459.878,469.071,102.709,592.642,100.052,85.763,437.368,101.666
748,-26.816,636.69,940.949,-27.696,402.043,950.341,133.898,561.968,967.718,135.381,473.849,971.288,73.302,675.766,474.012,71.958,349.294,476.247,124.868,677.864,80.536,118.353,351.16,79.696,-69.211,664.608,50.643,-71.193,366.185,51.486,184.974,619.351,57.447,183.156,400.934,49.447,74.984,569.149,454.986,77.38,459.981,469.05,102.712,592.59,100.057,85.782,437.378,101.661
749,-26.936,636.542,940.931,-27.716,402.03,950.347,133.847,561.912,967.721,135.313,473.866,971.271,73.271,675.757,474.079,71.947,349.258,476.27,124.865,677.878,80.591,118.293,351.234,79.615,-69.211,664.608,50.643,-71.13,366.187,51.53,184.989,619.348,57.44,183.188,400.932,49.457,74.91,569.117,454.984,77.399,459.998,469.088,102.704,592.588,100.064,85.773,437.384,101.653
750,-26.992,636.501,940.935,-27.75,401.994,950.349,133.832,561.963,967.72,135.308,473.794,971.296,73.214,675.774,474.114,71.883,349.268,476.271,124.888,677.933,80.579,118.356,351.195,79.676,-69.237,664.58,50.631,-71.208,366.162,51.548,184.967,619.348,57.434,183.194,400.96,49.434,74.951,569.065,454.995,77.371,459.981,469.065,102.698,592.55,100.079,85.775,437.364,101.639
751,-26.983,636.509,940.928,-27.797,401.98,950.369,133.808,561.923,967.719,135.276,473.741,971.316,73.196,675.714,474.07,71.901,349.242,476.247,124.852,677.906,80.546,118.358,351.188,79.674,-69.22,664.62,50.624,-71.192,366.161,51.507,184.986,619.339,57.45,183.193,400.966,49.461,74.912,569.071,454.981,77.312,459.884,469.041,102.69,592.583,100.076,85.778,437.414,101.651
752,-27.074,636.47,940.931,-27.832,401.945,950.354,133.782,561.85,967.709,135.238,473.769,971.29,73.178,675.828,474.168,71.881,349.227,476.252,124.805,677.922,80.55,118.321,351.161,79.688,-69.253,664.591,50.642,-71.115,366.212,51.511,184.998,619.348,57.438,183.198,400.996,49.413,74.913,569.114,454.967,77.332,459.925,469.034,102.705,592.581,100.079,85.788,437.43,101.637
753,-27.095,636.459,940.907,-27.88,401.995,950.355,133.737,561.917,967.714,135.184,473.762,971.322,73.158,675.843,474.068,71.858,349.251,476.233,124.805,677.922,80.55,118.355,351.196,79.652,-69.248,664.615,50.639,-71.177,366.163,51.55,184.994,619.349,57.42,183.192,400.967,49.436,74.886,569.058,454.991,77.311,459.963,469.093,102.707,592.575,100.054,85.764,437.391,101.644
754,-27.118,636.441,940.908,-27.92,401.946,950.343,133.7,561.869,967.724,135.138,473.733,971.294,73.217,675.798,474.058,71.846,349.232,476.264,124.817,677.968,80.588,118.353,351.16,79.696,-69.216,664.619,50.634,-71.161,366.186,51.487,184.965,619.353,57.396,183.196,401.004,49.392,74.871,569.035,454.98,77.281,459.906,469.048,102.679,592.604,100.052,85.71,437.342,101.646
755,-27.206,636.405,940.907,-27.964,401.975,950.339,133.641,561.902,967.724,135.087,473.688,971.333,73.13,675.784,474.136,71.849,349.182,476.264,124.783,677.904,80.56,118.35,351.124,79.716,-69.254,664.591,50.643,-71.159,366.139,51.57,184.97,619.342,57.409,183.188,400.932,49.457,74.859,569.055,454.956,77.279,459.96,469.144,102.664,592.583,100.067,85.782,437.377,101.661
756,-27.207,636.439,940.903,-27.961,401.946,950.342,133.606,561.862,967.725,135.056,473.744,971.322,73.111,675.732,474.13,71.819,349.198,476.253,124.81,677.9,80.548,118.325,351.233,79.624,-69.277,664.578,50.687,-71.19,366.114,51.548,184.977,619.334,57.443,183.194,400.96,49.434,74.852,569.062,454.989,77.253,459.865,469.069,102.7,592.579,100.044,85.844,437.394,101.635
757,-27.257,636.389,940.891,-28.006,401.937,950.346,133.576,561.852,967.729,135.037,473.753,971.34,73.188,675.745,474.075,71.805,349.199,476.247,124.812,677.902,80.603,118.355,351.152,79.694,-69.229,664.563,50.662,-71.174,366.114,51.547,184.966,619.354,57.446,183.188,400.932,49.432,74.854,569.016,454.986,77.263,459.881,469.121,102.694,592.586,100.058,85.844,437.417,101.612
758,-27.235,636.431,940.867,-28.051,401.894,950.356,133.492,561.903,967.73,135.013,473.735,971.343,73.107,675.735,474.16,71.777,349.243,476.225,124.802,677.912,80.575,118.32,351.162,79.664,-69.226,664.611,50.616,-71.113,366.163,51.509,184.971,619.354,57.424,183.192,400.967,49.436,74.82,569.02,454.984,77.203,459.887,469.105,102.696,592.556,100.044,85.748,437.322,101.682
759,-27.352,636.352,940.862,-28.071,401.912,950.337,133.475,561.898,967.711,134.943,473.71,971.338,73.109,675.76,474.104,71.812,349.197,476.248,124.817,677.832,80.51,118.356,351.195,79.676,-69.22,664.661,50.592,-71.16,366.186,51.486,184.992,619.355,57.439,183.163,401.006,49.407,74.82,569.061,454.942,77.184,459.846,469.112,102.678,592.551,100.046,85.73,437.378,101.675
760,-27.387,636.372,940.842,-28.112,401.951,950.327,133.441,561.901,967.719,134.903,473.765,971.367,73.103,675.785,474.16,71.791,349.182,476.229,124.814,677.888,80.548,118.326,351.231,79.648,-69.265,664.626,50.651,-71.147,366.234,51.447,184.975,619.332,57.444,183.188,400.932,49.457,74.833,569.041,454.966,77.184,459.846,469.112,102.7,592.579,100.044,85.753,437.351,101.68
761,-27.459,636.357,940.842,-28.155,401.931,950.312,133.389,561.902,967.724,134.897,473.738,971.352,73.028,675.742,474.152,71.789,349.224,476.233,124.822,677.87,80.535,118.352,351.161,79.672,-69.253,664.6,50.613,-71.159,366.162,51.507,185.001,619.368,57.453,183.188,400.932,49.457,74.836,568.996,454.992,77.153,459.868,469.119,102.71,592.599,100.053,85.744,437.358,101.672
762,-27.528,636.327,940.864,-28.192,401.969,950.311,133.345,561.886,967.751,134.845,473.738,971.35,72.991,675.796,474.206,71.788,349.184,476.243,124.813,677.868,80.539,118.321,351.16,79.712,-69.216,664.619,50.634,-71.192,366.161,51.507,184.982,619.337,57.452,183.193,400.966,49.461,74.818,569.018,454.955,77.153,459.868,469.119,102.725,592.604,100.041,85.751,437.371,101.694
763,-27.523,636.338,940.834,-28.247,401.916,950.319,133.315,561.863,967.77,134.793,473.796,971.391,73.083,675.739,474.103,71.76,349.188,476.255,124.755,677.927,80.58,118.323,351.196,79.668,-69.244,664.573,50.644,-71.19,366.161,51.505,184.964,619.325,57.473,183.185,400.896,49.477,74.794,569.048,454.952,77.114,459.811,469.088,102.67,592.6,100.035,85.782,437.44,101.592
764,-27.606,636.295,940.841,-28.271,401.888,950.324,133.261,561.898,967.76,134.76,473.787,971.372,73.033,675.73,474.083,71.756,349.188,476.241,124.793,677.876,80.511,118.353,351.16,79.696,-69.247,664.589,50.622,-71.176,366.162,51.507,184.957,619.322,57.473,183.188,400.932,49.457,74.795,569.049,454.981,77.134,459.851,469.082,102.648,592.609,100.051,85.83,437.437,101.615
765,-27.619,636.353,940.816,-28.309,401.891,950.316,133.222,561.852,967.776,134.725,473.726,971.425,73.087,675.741,474.022,71.746,349.198,476.26,124.791,677.886,80.546,118.319,351.168,79.691,-69.219,664.629,50.594,-71.16,366.161,51.465,184.962,619.361,57.445,183.198,401.047,49.399,74.761,569.053,454.979,77.151,459.946,469.172,102.708,592.591,100.046,85.776,437.43,101.626
766,-27.675,636.365,940.812,-28.336,401.891,950.298,133.21,561.911,967.808,134.675,473.791,971.433,73.027,675.747,474.1,71.753,349.207,476.263,124.801,677.944,80.552,118.324,351.195,79.692,-69.225,664.619,50.587,-71.192,366.208,51.423,184.962,619.367,57.453,183.192,400.968,49.412,74.763,569.007,454.976,77.113,459.889,469.141,102.674,592.586,100.078,85.839,437.43,101.624
767,-27.686,636.379,940.805,-28.363,401.914,950.306,133.166,561.878,967.808,134.657,473.8,971.451,73.055,675.74,474.127,71.752,349.266,476.24,124.788,677.92,80.609,118.323,351.201,79.719,-69.23,664.656,50.594,-71.147,366.234,51.447,184.958,619.337,57.469,183.193,400.966,49.461,74.778,569.03,454.987,77.16,459.946,469.157,102.684,592.568,100.073,85.748,437.361,101.635
768,-27.745,636.356,940.82,-28.398,401.92,950.312,133.123,561.901,967.826,134.607,473.755,971.489,72.994,675.76,474.193,71.735,349.228,476.278,124.783,677.904,80.56,118.321,351.203,79.671,-69.246,664.651,50.588,-71.191,366.16,51.464,184.967,619.331,57.481,183.188,400.932,49.457,74.729,569.059,455.006,77.09,459.887,469.177,102.668,592.592,100.092,85.769,437.42,101.642
